Severity 1-day,Severity 2-day,Severity 3-day,Severity 4-day,Severity 5-day,Severity 6-day,Severity 7-day,Total Deaths Hospital,Hospital Name,CMS Certification Number,countyFIPS,CountyName,StateName,System Affiliation
1,1,1,1,1,1,1,0.05,Aurora Santa Rosa Hospital,54151,6097,Sonoma,California,"Signature Healthcare Services, LLC - Glendale, AZ"
1,1,1,1,1,1,1,0.05,Adventist Health Reedley,50192,6019,Fresno,California,"Adventist Health - Roseville, CA"
1,1,1,1,1,1,1,0.05,West Oaks Hospital,454026,48201,Harris,Texas,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.05,Quail Creek Surgical Hospital,450875,48375,Potter,Texas,"Physicians Surgical Hospitals, L.L.C. - Amarillo, TX"
1,1,1,1,1,1,1,0.05,UAB Callahan Eye Hospital,10018,1073,Jefferson,Alabama,"UAB Medicine - Birmingham, AL"
1,1,1,1,1,1,1,0.05,Ohio Valley Hospital,390157,42003,Allegheny,Pennsylvania,"Heritage Valley Health System - Sewickly, PA"
1,1,1,1,1,1,1,0.04,Whitfield Medical Surgical Hospital,250134,28121,Rankin,Mississippi,"Mississippi Department of Mental Health - Jackson, MS"
1,1,1,1,1,1,1,0.04,Ohio Hospital for Psychiatry,364041,39049,Franklin,Ohio,"Acadia Healthcare - Franklin, TN"
1,1,1,1,1,1,1,0.04,Vanderbilt Stallworth Rehabilitation Hospital,443028,47037,Davidson,Tennessee,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Behavioral Hospital of Bellaire,454107,48201,Harris,Texas,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.04,Methodist Ambulatory Surgery Hospital,450780,48029,Bexar,Texas,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.04,Vista Del Mar Hospital,54077,6111,Ventura,California,"Signature Healthcare Services, LLC - Glendale, AZ"
1,1,1,1,1,1,1,0.04,Sana Behavioral Health Hospital-Las Vegas,294014,32003,Clark,Nevada,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Treasure Valley Hospital,130063,16001,Ada,Idaho,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Encompass Health Rehabilitation Hospital of Abilene,673039,48441,Taylor,Texas,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.04,Vibra Hospital of Amarillo,452060,48375,Potter,Texas,"Vibra Healthcare - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.04,Kindred Hospital - San Antonio,452016,48029,Bexar,Texas,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.04,Specialty Hospital of Lorain,362025,39093,Lorain,Ohio,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,SUN Behavioral Health -  Houston,454139,48201,Harris,Texas,"SUN Behavioral Health - Red Bank, NJ"
1,1,1,1,1,1,1,0.04,Northeast Methodist Hospital,450733,48029,Bexar,Texas,"Methodist Healthcare System - San Antonio, TX"
1,1,1,1,1,1,1,0.04,St. Luke's Rehabilitation Hospital,133025,16001,Ada,Idaho,"St. Luke's Health System - Boise, ID"
1,1,1,1,1,1,1,0.04,Ascension Seton Southwest,450865,48453,Travis,Texas,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,1,0.04,Haven Behavioral Hospital of Albuquerque,324013,35001,Bernalillo,New Mexico,"Haven Behavioral Healthcare, Inc. - Nashville, TN"
1,1,1,1,1,1,1,0.04,Aspire Hospital,670093,48339,Montgomery,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,University Behavioral Center,104076,12095,Orange,Florida,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.04,Kahuku Medical Center,121304,15003,Honolulu,Hawaii,"Hawaii Health Systems Corporation - Honolulu, HI"
1,1,1,1,1,1,1,0.04,Leahi Hospital,122001,15003,Honolulu,Hawaii,"Hawaii Health Systems Corporation - Honolulu, HI"
1,1,1,1,1,1,1,0.04,PAM Rehabilitation Hospital of Beaumont,453048,48245,Jefferson,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,1,0.04,Kansas Rehabilitation Hospital,173025,20177,Shawnee,Kansas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Houston Methodist Continuing Care Hospital,452118,48201,Harris,Texas,"Houston Methodist - Houston, TX"
1,1,1,1,1,1,1,0.04,Houston Behavioral Healthcare Hospital,454135,48201,Harris,Texas,"Signature Healthcare Services, LLC - Glendale, AZ"
1,1,1,1,1,1,1,0.04,San Joaquin Valley Rehabilitation Hospital,53032,6019,Fresno,California,"Vibra Healthcare - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.04,Surgical Hospital Of Oklahoma,370201,40109,Oklahoma,Oklahoma,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Spartanburg Hospital for Restorative Care,422004,45083,Spartanburg,South Carolina,"Spartanburg Regional Healthcare System - Spartanburg, SC"
1,1,1,1,1,1,1,0.04,Select Specialty Hospital - Ann Arbor,232024,26161,Washtenaw,Michigan,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.04,Froedtert Pleasant Prairie Hospital,520069,55059,Kenosha,Wisconsin,"Froedtert and Medical College of Wisconsin - Milwaukee, WI"
1,1,1,1,1,1,1,0.04,Saint Joseph Medical Center,260085,29095,Jackson,Missouri,"Prime Healthcare Services, Inc. - Ontario, CA"
1,1,1,1,1,1,1,0.04,Kindred Hospital - San Antonio Central,452073,48029,Bexar,Texas,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.04,Haven Behavioral Hospital of Philadelphia,394053,42101,Philadelphia,Pennsylvania,"Haven Behavioral Healthcare, Inc. - Nashville, TN"
1,1,1,1,1,1,1,0.04,Bethesda Butler Hospital,360269,39017,Butler,Ohio,"TriHealth - Cincinnati, OH"
1,1,1,1,1,1,1,0.04,Baylor Scott & White Emergency Hospital-Burleson,670107,48439,Tarrant,Texas,"Baylor Scott & White Health - Dallas, TX"
1,1,1,1,1,1,1,0.04,Houston Physicians' Hospital,670008,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Good Samaritan Hospital North,50257,6029,Kern,California,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Utah Valley Specialty Hospital,462005,49049,Utah,Utah,"Ernest Health, Inc. - Albuquerque, NM"
1,1,1,1,1,1,1,0.04,Osage Beach Center for Cognitive Disorders,264031,29029,Camden,Missouri,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Kindred Hospital - Mansfield,452019,48439,Tarrant,Texas,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.04,Mesquite Rehabilitation Institute,673045,48113,Dallas,Texas,"Ernest Health, Inc. - Albuquerque, NM"
1,1,1,1,1,1,1,0.04,Kindred Hospital  Ocala,102019,12083,Marion,Florida,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.04,Kindred Hospital  Clear Lake,452075,48201,Harris,Texas,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.04,Baylor Scott & White Institute for Rehabilitation - Frisco,673046,48085,Collin,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Assurance Health Hudson,364059,39153,Summit,Ohio,"Assurance Health System - Indianapolis, IN"
1,1,1,1,1,1,1,0.04,Old Vineyard Behavioral Health Services,344007,37067,Forsyth,North Carolina,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,SUN Behavioral Health -  Columbus,364058,39049,Franklin,Ohio,"SUN Behavioral Health - Red Bank, NJ"
1,1,1,1,1,1,1,0.04,University Hospital Summerville,110039,13245,Richmond,Georgia,"University Health Care System - Augusta, GA"
1,1,1,1,1,1,1,0.04,Curahealth  Oklahoma City,372004,40109,Oklahoma,Oklahoma,"Curahealth (Nautic Partners, LLC) - Providence, RI"
1,1,1,1,1,1,1,0.04,Baylor Scott & White Institute for Rehabilitation - Lakeway,673058,48453,Travis,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Kingwood Pines Hospital,454103,48201,Harris,Texas,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.04,Cypress Creek Hospital,454108,48201,Harris,Texas,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.04,Select Specialty Hospital - Greensboro,342020,37081,Guilford,North Carolina,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.04,Promise Hospital of Dallas,452067,48113,Dallas,Texas,"Promise Healthcare - Boca Raton, FL"
1,1,1,1,1,1,1,0.04,Encompass Health Rehabilitation Hospital of Richardson,673029,48085,Collin,Texas,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.04,Coliseum Northside Hospital,110201,13021,Bibb,Georgia,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.04,Hampstead Hospital,304001,33015,Rockingham,New Hampshire,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,One Core Health Orthopedic Hospital,370220,40109,Oklahoma,Oklahoma,"Not In Any System - ,"
1,1,1,1,1,1,1,0.04,Baptist Health Extended Care Hospital,42012,5119,Pulaski,Arkansas,"Baptist Health - Little Rock, AR"
1,1,1,1,1,1,1,0.04,PAM Rehabilitation Hospital of Allen,673025,48085,Collin,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,1,0.04,Boys Town National Research Hospital,283300,31055,Douglas,Nebraska,"Boys Town National Research Hospitals - Omaha, NE"
1,1,1,1,1,1,1,0.04,Unity Psychiatric Care Clarksville,444019,47125,Montgomery,Tennessee,"Tennessee Health Management, Inc. - Parsons, TN"
1,1,1,1,1,1,1,0.04,Select Specialty Hospital - Pensacola,102024,12033,Escambia,Florida,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.04,Bakersfield Behavioral Healthcare Hospital,54155,6029,Kern,California,"Signature Healthcare Services, LLC - Glendale, AZ"
1,1,1,1,1,1,1,0.04,TriHealth Rehabilitation Hospital,363041,39061,Hamilton,Ohio,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,MercyOne Dyersville Medical Center,161378,19061,Dubuque,Iowa,"MercyOne - West Des Moines, IA"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Des Moines,162003,19153,Polk,Iowa,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Havenwood Adult Behavioral Services,424007,45045,Greenville,South Carolina,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Cincinnati,362019,39061,Hamilton,Ohio,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,PAM Specialty Hospital of San Antonio,452090,48029,Bexar,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of Utah,463025,49035,Salt Lake,Utah,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,Baylor Scott & White Institute for Rehabilitation - Fort Worth,673035,48439,Tarrant,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Novant Health Medical Park Hospital,340148,37067,Forsyth,North Carolina,"Novant Health - Winston-Salem, NC"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Dallas Downtown,452119,48113,Dallas,Texas,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Kansas Heart Hospital,170186,20173,Sedgwick,Kansas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of North Alabama,13029,1089,Madison,Alabama,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,UH Rehabilitation Hospital,363036,39035,Cuyahoga,Ohio,"University Hospitals Health Systems - Cleveland, OH"
1,1,1,1,1,1,1,0.03,Pennsylvania Psychiatric Institute,394051,42043,Dauphin,Pennsylvania,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Doctors Hospital,170194,20091,Johnson,Kansas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Wellspan Surgery and Rehabilitation Hospital,390327,42133,York,Pennsylvania,"WellSpan Health - York, PA"
1,1,1,1,1,1,1,0.03,Assurance Health Cincinnati,364056,39061,Hamilton,Ohio,"Assurance Health System - Indianapolis, IN"
1,1,1,1,1,1,1,0.03,Adventist Health Tehachapi Valley,51301,6029,Kern,California,"Adventist Health - Roseville, CA"
1,1,1,1,1,1,1,0.03,Rehabilitation Hospital Navicent Health,113029,13021,Bibb,Georgia,"Navicent Health - Macon, GA"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Saginaw,232033,26145,Saginaw,Michigan,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Franciscan Health Carmel,150182,18057,Hamilton,Indiana,"Franciscan Health - Mishawaka, IN"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of Cypress,673050,48201,Harris,Texas,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,Sycamore Springs,154059,18157,Tippecanoe,Indiana,"Springstone, Inc. - Louisville, KY"
1,1,1,1,1,1,1,0.03,Julian F. Keith Alcohol and Drug Abuse Treatment Center,344023,37021,Buncombe,North Carolina,"North Carolina Department of Health and Human Services - Raleigh, NC"
1,1,1,1,1,1,1,0.03,The Hospital at Hebrew Senior Care,70040,9003,Hartford,Connecticut,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Tri Cities,442016,47163,Sullivan,Tennessee,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Incline Village Community Hospital,291301,32031,Washoe,Nevada,"Tahoe Forest Health System - Truckee, CA"
1,1,1,1,1,1,1,0.03,Memorial Hermann Surgical Hospital First Colony,670058,48157,Fort Bend,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Saint Thomas Hospital for Specialty Surgery,440218,47037,Davidson,Tennessee,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of Morgantown,513030,54061,Monongalia,West Virginia,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,MercyOne Clive Rehabilitation Hospital,163025,19153,Polk,Iowa,"MercyOne - West Des Moines, IA"
1,1,1,1,1,1,1,0.03,Methodist Behavioral Hospital,44017,5119,Pulaski,Arkansas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Texas Center for Infectious Disease,452033,48029,Bexar,Texas,"Texas Health and Human Services - Austin, TX"
1,1,1,1,1,1,1,0.03,Carolinas ContinueCARE Hospital at Pineville,342015,37119,Mecklenburg,North Carolina,"Community Hospital Corporation - Plano, TX"
1,1,1,1,1,1,1,0.03,Highland Ridge Hospital,464015,49035,Salt Lake,Utah,"Acadia Healthcare - Franklin, TN"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of Kingsport,443027,47163,Sullivan,Tennessee,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,Red Rock Behavioral Health Hospital,294008,32003,Clark,Nevada,"Strategic Behavioral Health, LLC - Memphis, TN"
1,1,1,1,1,1,1,0.03,Forest Health Medical Center Michigan,230144,26161,Washtenaw,Michigan,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Santa Ynez Valley Cottage Hospital,51331,6083,Santa Barbara,California,"Cottage Health System - Santa Barbara, CA"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Panama City,102017,12005,Bay,Florida,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Providence Hospital of North Houston,670119,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Encompass Health Rehabilitation Hospital of Humble,453029,48201,Harris,Texas,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.03,WellBridge Fort Worth,454128,48439,Tarrant,Texas,"WellBridge Healthcare - Plano, TX"
1,1,1,1,1,1,1,0.03,PAM Specialty Hospital of Texarkana,452061,48037,Bowie,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,1,0.03, CHI Saint Joseph Health Continuing Care Hospital,182002,21067,Fayette,Kentucky,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,1,0.03,Legent Orthopedic and Spine,670112,48029,Bexar,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,PeaceHealth Cottage Grove Community Medical Center,381301,41039,Lane,Oregon,"PeaceHealth - Bellevue, WA"
1,1,1,1,1,1,1,0.03, UT Health East Texas Rehabilitation Hospital,453072,48423,Smith,Texas,"UT Health East Texas - Tyler, TX"
1,1,1,1,1,1,1,0.03,TOPS Surgical Specialty Hospital,450774,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Ascension Providence DePaul Center,454032,48309,McLennan,Texas,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,1,0.03,Unity Medical and Surgical Hospital,150177,18141,St. Joseph,Indiana,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,East Cooper Medical Center,420089,45019,Charleston,South Carolina,"TENET Healthcare - Dallas, TX"
1,1,1,1,1,1,1,0.03,Missouri Psychiatric Center,264011,29019,Boone,Missouri,"University of Missouri Health System - Columbia, MO"
1,1,1,1,1,1,1,0.03,Northern Utah Rehabilitation Hospital,463027,49057,Weber,Utah,"Ernest Health, Inc. - Albuquerque, NM"
1,1,1,1,1,1,1,0.03,Van Matre Encompass Health  Rehabilitation Hospital,143028,17201,Winnebago,Illinois,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,Regency Macon,112016,13021,Bibb,Georgia,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,CHRISTUS Trinity Mother Frances Rehabilitation Hospital,453056,48423,Smith,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,North Greenville Hospital,422008,45045,Greenville,South Carolina,"Prisma Health - Columbia, SC"
1,1,1,1,1,1,1,0.03,CHI Health Lakeside,280130,31055,Douglas,Nebraska,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,1,0.03,Vibra Hospital of Boise,132002,16001,Ada,Idaho,"Vibra Healthcare - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Prairie Saint John's Hospital,354004,38017,Cass,North Dakota,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.03,Select Specialty Hospital - Columbus South,362037,39049,Franklin,Ohio,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.03,Cornerstone Specialty Hospitals Little Rock,42010,5119,Pulaski,Arkansas,"Cornerstone Healthcare Group - Dallas, TX"
1,1,1,1,1,1,1,0.03,AMG Specialty Hospital - Albuquerque,322003,35001,Bernalillo,New Mexico,"AMG Integrated Healthcare Management - Lafayette, LA"
1,1,1,1,1,1,1,0.03,Joyce Eisenberg-Keefer Medical Center,54147,6037,Los Angeles,California,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,United Memorial Medical Center,450803,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.03,AMG Specialty Hospital - Mercy,372005,40109,Oklahoma,Oklahoma,"AMG Integrated Healthcare Management - Lafayette, LA"
1,1,1,1,1,1,1,0.03,Kern Valley Healthcare District,51314,6029,Kern,California,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Grace Hospital,362015,39035,Cuyahoga,Ohio,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Northwest Surgery Hospital,370192,40109,Oklahoma,Oklahoma,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Landmark Hospital of Salt Lake City,462006,49035,Salt Lake,Utah,"Landmark Holdings of Missouri, LLC - Cape Girardeau, MO"
1,1,1,1,1,1,1,0.02,Sacred Oak Medical Center,454142,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Houston Healthcare Specialty Hospital Medical Center,452046,48201,Harris,Texas,"Cornerstone Healthcare Group - Dallas, TX"
1,1,1,1,1,1,1,0.02,Cornerstone Specialty Hospitals Medical Center,452055,48201,Harris,Texas,"Cornerstone Healthcare Group - Dallas, TX"
1,1,1,1,1,1,1,0.02,Lone Star Behavioral Health,454118,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Central State Hospital,184015,21111,Jefferson,Kentucky,"Kentucky Cabinet for Health and Family Services - Frankfort, KY"
1,1,1,1,1,1,1,0.02,Memorial Hermann Surgical Hospital Kingwood,670005,48201,Harris,Texas,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Rehabilitation Hospital of Rhode Island,413025,44007,Providence,Rhode Island,"Prime Healthcare Services, Inc. - Ontario, CA"
1,1,1,1,1,1,1,0.02,Acuity Specialty Hospital of New Jersey - Atlantic City,312023,34001,Atlantic,New Jersey,"AcuityHealthcare - Charlotte, NC"
1,1,1,1,1,1,1,0.02,Wellbridge Hospital Greater Dallas,454130,48085,Collin,Texas,"WellBridge Healthcare - Plano, TX"
1,1,1,1,1,1,1,0.02,"Santa Barbara County Alcohol, Drug and Mental Health Services",54125,6083,Santa Barbara,California,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,PAM Rehabilitation Hospital of Clear Lake,673061,48201,Harris,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,1,0.02,Kindred Hospital - Dayton,362033,39113,Montgomery,Ohio,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,1,1,0.02,North Carolina Specialty Hospital,340049,37063,Durham,North Carolina,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Regency Hospital of Greenville,422009,45045,Greenville,South Carolina,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.02,Lee's Summit Medical Center,260190,29095,Jackson,Missouri,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.02,Unity Psychiatric Care Memphis,444024,47157,Shelby,Tennessee,"Tennessee Health Management, Inc. - Parsons, TN"
1,1,1,1,1,1,1,0.02,Encompass Health Rehabilitation Hospital of  Harmarville,393027,42003,Allegheny,Pennsylvania,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.02,Walton Rehabilitation Hospital,113030,13245,Richmond,Georgia,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Penn State Hershey Rehabilitation Hospital,393053,42043,Dauphin,Pennsylvania,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Memorial Hermann Rehabilitation Hospital - Katy,673038,48201,Harris,Texas,"Memorial Hermann - Houston, TX"
1,1,1,1,1,1,1,0.02,Rusk Rehabilitation Hospital,263027,29019,Boone,Missouri,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Santa Cruz County Psychiatric Health Facility,54152,6087,Santa Cruz,California,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Select Specialty Hospital - Tulsa,372007,40143,Tulsa,Oklahoma,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.02,Central Desert Behavioral Health Center,324014,35001,Bernalillo,New Mexico,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Kate Dishman Rehabilitation Hospital Beamount,673030,48245,Jefferson,Texas,"CHRISTUS Health - Irving, TX"
1,1,1,1,1,1,1,0.02,Select Specialty Hospital - Wichita,172007,20173,Sedgwick,Kansas,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.02,Blueridge Vista Health and Wellness,364057,39061,Hamilton,Ohio,"Not In Any System - ,"
1,1,1,1,1,1,1,0.02,Coliseum Center for Behavioral Health,114015,13021,Bibb,Georgia,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.02,Select Specialty Hospital - Birmingham,12008,1073,Jefferson,Alabama,"Select Medical Corporation - Mechanicsburg, PA"
1,1,1,1,1,1,1,0.02,Tyler ContinueCARE Hospital at Mother Frances Hospital,452091,48423,Smith,Texas,"Community Hospital Corporation - Plano, TX"
1,1,1,1,1,1,1,0.02,Sagecrest Hospital Grapevine,452110,48439,Tarrant,Texas,"Not In Any System - ,"
